"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","LCDPACK- AK","LCD PROJECTOR PACKAGE A","LCD PACKAGES","RENTAL","4/11/2013 12:00:00 AM","570.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","120139","SOURCE 4 BODY ETC","CONVENTIONAL LIGHTING","RENTAL","4/11/2013 12:00:00 AM","189.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","130223","SOURCE 4 PAR ETC","CONVENTIONAL LIGHTING","RENTAL","4/11/2013 12:00:00 AM","63.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","130219","SOURCE 4 GOBO HOLDER B SIZE","LIGHTING ACCESSORIES","RENTAL","4/11/2013 12:00:00 AM","9.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","L3","ELECTRICIAN UTILITY","LIGHTING","LABOR","4/11/2013 12:00:00 AM","400.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","135440","MICROPHONE BOOM ARMS LARGE","MICROPHONE STANDS","RENTAL","4/11/2013 12:00:00 AM","15.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","130026","DIRECT BOX WHIRLWIND","AUDIO SIGNAL PROCESS","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","MISCAUD","NON-STOCK AUDIO","MISC AUDIO","RENTAL","4/11/2013 12:00:00 AM","300.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","130236","COLORBLAST 12 CONTROLLER PDS-750-TR","LED LIGHTING","RENTAL","4/11/2013 12:00:00 AM","75.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","130237","COLORBLAST 12 FIXTURE","LED LIGHTING","RENTAL","4/11/2013 12:00:00 AM","150.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","100130","25' - XLR CABLE","AUDIO CABLES","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","130122","HANDHELD MICROPHONE SHURE SM58","WIRED MICROPHONES","RENTAL","4/11/2013 12:00:00 AM","105.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","120822","25' - GREY FLAT EDISON CABLE","POWER CABLES","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","100231","10' - 4 PIN DMX","LIGHTING CABLES","RENTAL","4/11/2013 12:00:00 AM","20.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","100233","15' - 4 PIN DMX","LIGHTING CABLES","RENTAL","4/11/2013 12:00:00 AM","20.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","120087","POWERED SPEAKER JBL EON 315","SPEAKERS","RENTAL","4/11/2013 12:00:00 AM","150.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","100012","POWERED SUBWOOFER JBL EON 518S","SPEAKERS","RENTAL","4/11/2013 12:00:00 AM","300.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","135505","16 CHANNEL MIXER ALLEN & HEATH 16:2","MIXERS","RENTAL","4/11/2013 12:00:00 AM","160.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","131153","POWERED SPEAKER MEYER UPJ-1P","SPEAKERS","RENTAL","4/11/2013 12:00:00 AM","195.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","120255","DIRECT BOX TYPE 85 COUNTRYMAN","AUDIO SIGNAL PROCESS","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","A1","AUDIO ENGINEER - A1","AUDIO","LABOR","4/11/2013 12:00:00 AM","320.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","A3","AUDIO UTILIY - A3","AUDIO","LABOR","4/11/2013 12:00:00 AM","1050.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","A3","AUDIO UTILIY - A3","AUDIO","LABOR","4/11/2013 12:00:00 AM","560.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","L2","ELECTRICIAN","LIGHTING","LABOR","4/11/2013 12:00:00 AM","300.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","MISCAV","NON-STOCK AV","MISC AV","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","120497","HOUSE LIGHT CONTROL PARADIGM","LIGHTING CONSOLE","RENTAL","4/11/2013 12:00:00 AM","200.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","135511","SENNHEISER SINGLE BASE STATION","WIRELESS MICROPHONES","RENTAL","4/11/2013 12:00:00 AM","120.0000","April","2013","Apr 2013"
